3.14156, 100000000, 1, 1.83006
3.14155, 100000000, 1, 1.82955
3.14143, 100000000, 1, 1.82943
3.14158, 100000000, 1, 1.82847
3.14165, 100000000, 1, 1.82819
3.14159, 100000000, 1, 1.82841
3.14153, 100000000, 1, 1.82897
3.14156, 100000000, 1, 1.82824
3.14156, 100000000, 1, 1.82855
3.14161, 100000000, 1, 1.82796
3.14155, 100000000, 2, 1.9654
3.14165, 100000000, 2, 1.90723
3.14159, 100000000, 2, 1.9075
3.14154, 100000000, 2, 1.90732
3.14159, 100000000, 2, 1.90759
3.1416, 100000000, 2, 1.90833
3.1416, 100000000, 2, 1.90819
3.14156, 100000000, 2, 1.93972
3.14154, 100000000, 2, 1.91857
3.14159, 100000000, 2, 1.90652
3.14159, 100000000, 3, 1.96191
3.14163, 100000000, 3, 1.94305
3.14159, 100000000, 3, 1.91097
3.14161, 100000000, 3, 2.00413
3.14156, 100000000, 3, 1.88946
3.14158, 100000000, 3, 1.88927
3.14161, 100000000, 3, 1.85634
3.14156, 100000000, 3, 1.88947
3.14162, 100000000, 3, 1.88951
3.14161, 100000000, 3, 1.88954
3.1416, 100000000, 4, 1.94731
3.14159, 100000000, 4, 1.94765
3.14158, 100000000, 4, 1.99509
3.14158, 100000000, 4, 2.01059
3.14159, 100000000, 4, 1.99076
3.1416, 100000000, 4, 1.99311
3.14158, 100000000, 4, 1.96279
3.14159, 100000000, 4, 1.94514
3.14158, 100000000, 4, 1.9978
3.14158, 100000000, 4, 1.98708
3.14163, 100000000, 5, 1.94822
3.14159, 100000000, 5, 1.97047
3.14161, 100000000, 5, 1.99643
3.14159, 100000000, 5, 1.99609
3.14161, 100000000, 5, 2.00087
3.1416, 100000000, 5, 2.01371
3.14161, 100000000, 5, 1.96543
3.14158, 100000000, 5, 1.99737
3.14161, 100000000, 5, 1.94809
3.14159, 100000000, 5, 1.99735
3.14159, 100000000, 6, 2.0718
3.14162, 100000000, 6, 2.09895
3.14159, 100000000, 6, 2.05402
3.14161, 100000000, 6, 2.04817
3.14163, 100000000, 6, 2.00651
3.14162, 100000000, 6, 2.05934
3.14162, 100000000, 6, 2.05392
3.14159, 100000000, 6, 2.0048
3.14163, 100000000, 6, 2.0221
3.14161, 100000000, 6, 2.11726
3.14158, 100000000, 7, 2.15426
3.14157, 100000000, 7, 2.08329
3.14158, 100000000, 7, 2.14835
3.14158, 100000000, 7, 2.11085
3.14157, 100000000, 7, 2.00598
3.14159, 100000000, 7, 2.0247
3.14159, 100000000, 7, 2.01724
3.14159, 100000000, 7, 2.03754
3.14159, 100000000, 7, 1.96181
3.14158, 100000000, 7, 2.0089
3.14159, 100000000, 8, 1.95556
3.1416, 100000000, 8, 1.95407
3.1416, 100000000, 8, 1.95584
3.14159, 100000000, 8, 1.95463
3.14159, 100000000, 8, 1.95602
3.14159, 100000000, 8, 1.95385
3.14159, 100000000, 8, 1.95428
3.1416, 100000000, 8, 1.95474
3.14159, 100000000, 8, 1.95402
3.14158, 100000000, 8, 2.00092
3.14161, 100000000, 9, 1.95108
3.1416, 100000000, 9, 2.05355
3.14161, 100000000, 9, 2.0489
3.1416, 100000000, 9, 2.04699
3.1416, 100000000, 9, 2.04567
3.14161, 100000000, 9, 2.01525
3.14161, 100000000, 9, 1.96329
3.14161, 100000000, 9, 2.01849
3.14159, 100000000, 9, 2.18217
3.14161, 100000000, 9, 1.96231
3.14161, 100000000, 10, 1.9685
3.14159, 100000000, 10, 1.95506
3.1416, 100000000, 10, 2.11885
3.1416, 100000000, 10, 2.09565
3.14161, 100000000, 10, 1.96639
3.14159, 100000000, 10, 1.96732
3.14159, 100000000, 10, 1.95632
3.14159, 100000000, 10, 1.96032
3.1416, 100000000, 10, 1.95512
3.14158, 100000000, 10, 2.01783
3.14158, 100000000, 11, 2.08232
3.14159, 100000000, 11, 2.08832
3.14172, 100000000, 11, 2.03053
3.1416, 100000000, 11, 2.13398
3.14159, 100000000, 11, 2.12711
3.14159, 100000000, 11, 2.13734
3.14159, 100000000, 11, 2.13562
3.14159, 100000000, 11, 2.02779
3.14159, 100000000, 11, 2.02082
3.14159, 100000000, 11, 2.02015
3.14159, 100000000, 12, 2.17593
3.14159, 100000000, 12, 2.16211
3.14159, 100000000, 12, 2.08208
3.14159, 100000000, 12, 2.07993
3.14159, 100000000, 12, 2.13414
3.14159, 100000000, 12, 2.16716
3.14159, 100000000, 12, 2.06539
3.1416, 100000000, 12, 2.04127
3.14159, 100000000, 12, 2.02088
3.1416, 100000000, 12, 2.01978
3.1416, 100000000, 13, 2.02125
3.14159, 100000000, 13, 2.02684
3.14159, 100000000, 13, 2.07847
3.1416, 100000000, 13, 2.12117
3.14159, 100000000, 13, 2.11632
3.1416, 100000000, 13, 2.08582
3.14159, 100000000, 13, 2.08586
3.14159, 100000000, 13, 2.08587
3.14158, 100000000, 13, 2.08598
3.14159, 100000000, 13, 2.08695
3.1416, 100000000, 14, 2.18781
3.14159, 100000000, 14, 2.08572
3.14159, 100000000, 14, 2.22258
3.14159, 100000000, 14, 2.08906
3.14157, 100000000, 14, 2.179
3.14159, 100000000, 14, 2.17079
3.1416, 100000000, 14, 2.17108
3.1416, 100000000, 14, 2.03867
3.14159, 100000000, 14, 2.02641
3.1416, 100000000, 14, 2.02297
3.14159, 100000000, 15, 2.08189
3.1416, 100000000, 15, 2.08805
3.14159, 100000000, 15, 2.08794
3.14159, 100000000, 15, 2.08794
3.1416, 100000000, 15, 2.0884
3.14159, 100000000, 15, 2.08874
3.14159, 100000000, 15, 2.20903
3.14159, 100000000, 15, 2.23497
3.14159, 100000000, 15, 2.15792
3.1416, 100000000, 15, 2.08645
3.14159, 100000000, 16, 2.03385
3.14159, 100000000, 16, 2.0808
3.14159, 100000000, 16, 2.19103
3.14159, 100000000, 16, 2.1348
3.14159, 100000000, 16, 2.09934
3.14159, 100000000, 16, 2.0859
3.1416, 100000000, 16, 2.09788
3.1416, 100000000, 16, 2.08581
3.14159, 100000000, 16, 2.08585
3.14159, 100000000, 16, 2.08603
