3.14168, 100000000, 1.56702
3.14164, 100000000, 1.56637
3.14159, 100000000, 1.56643
3.14154, 100000000, 1.56598
3.1416, 100000000, 1.56601
3.14165, 100000000, 1.56551
3.14177, 100000000, 1.56505
3.14168, 100000000, 1.56517
3.14174, 100000000, 1.56536
3.14169, 100000000, 1.56553
