3.14162, 1000, 100000, 1, 181.863
3.14162, 1000, 100000, 1, 174.486
3.14189, 1000, 100000, 1, 175.01
3.14181, 1000, 100000, 1, 156.502
3.14157, 1000, 100000, 1, 168.319
3.14152, 1000, 100000, 1, 173.008
3.14175, 1000, 100000, 1, 152.016
3.14178, 1000, 100000, 1, 156.553
3.14147, 1000, 100000, 1, 166.003
3.1417, 1000, 100000, 1, 165.175
3.14161, 1000, 100000, 2, 125.227
3.14174, 1000, 100000, 2, 123.526
3.14161, 1000, 100000, 2, 125.202
3.14155, 1000, 100000, 2, 123.951
3.14185, 1000, 100000, 2, 124.368
3.14149, 1000, 100000, 2, 124.441
3.14188, 1000, 100000, 2, 124.151
3.14171, 1000, 100000, 2, 124.466
3.14176, 1000, 100000, 2, 124.61
3.14162, 1000, 100000, 2, 124.64
3.14176, 1000, 100000, 3, 83.9351
3.14163, 1000, 100000, 3, 83.8682
3.14145, 1000, 100000, 3, 84.005
3.1417, 1000, 100000, 3, 83.8383
3.14134, 1000, 100000, 3, 83.862
3.14155, 1000, 100000, 3, 84.2253
3.1416, 1000, 100000, 3, 84.1057
3.14179, 1000, 100000, 3, 84.1244
3.14159, 1000, 100000, 3, 83.8569
3.1415, 1000, 100000, 3, 83.81
3.14142, 1000, 100000, 4, 62.9766
3.14163, 1000, 100000, 4, 62.9915
3.14141, 1000, 100000, 4, 63.0823
3.14141, 1000, 100000, 4, 62.9559
3.14182, 1000, 100000, 4, 62.9838
3.14183, 1000, 100000, 4, 62.973
3.14148, 1000, 100000, 4, 63.1315
3.14157, 1000, 100000, 4, 63.6505
3.14167, 1000, 100000, 4, 63.6191
3.14154, 1000, 100000, 4, 62.9369
