3.14157, 1000, 100000, 1, 14.4829
3.14152, 1000, 100000, 1, 14.5096
3.14135, 1000, 100000, 1, 14.5734
3.14171, 1000, 100000, 1, 14.5768
3.14166, 1000, 100000, 1, 14.5462
3.14145, 1000, 100000, 1, 14.4745
3.14115, 1000, 100000, 1, 14.4788
3.14148, 1000, 100000, 1, 14.4436
3.14168, 1000, 100000, 1, 14.4614
3.14153, 1000, 100000, 1, 14.4744
3.14168, 1000, 100000, 2, 7.86852
3.14164, 1000, 100000, 2, 7.86793
3.14198, 1000, 100000, 2, 7.86312
3.14131, 1000, 100000, 2, 7.85945
3.14134, 1000, 100000, 2, 7.87079
3.14161, 1000, 100000, 2, 7.87834
3.1414, 1000, 100000, 2, 7.87211
3.14149, 1000, 100000, 2, 7.87525
3.1415, 1000, 100000, 2, 7.86769
3.14151, 1000, 100000, 2, 7.86019
3.14135, 1000, 100000, 3, 5.24636
3.14162, 1000, 100000, 3, 5.23717
3.14142, 1000, 100000, 3, 5.25852
3.14115, 1000, 100000, 3, 5.25014
3.14144, 1000, 100000, 3, 5.24912
3.1414, 1000, 100000, 3, 5.23986
3.14133, 1000, 100000, 3, 5.24363
3.14148, 1000, 100000, 3, 5.24475
3.1414, 1000, 100000, 3, 5.24083
3.14136, 1000, 100000, 3, 5.24049
3.14142, 1000, 100000, 4, 4.07144
3.1414, 1000, 100000, 4, 4.05573
3.14178, 1000, 100000, 4, 4.05482
3.14154, 1000, 100000, 4, 4.05055
3.14127, 1000, 100000, 4, 4.05689
3.14163, 1000, 100000, 4, 4.06329
3.14152, 1000, 100000, 4, 4.05822
3.14135, 1000, 100000, 4, 4.05977
3.14141, 1000, 100000, 4, 4.05214
3.14156, 1000, 100000, 4, 4.06136
3.14156, 1000, 100000, 5, 4.59061
3.14153, 1000, 100000, 5, 4.42539
3.14146, 1000, 100000, 5, 4.37235
3.14139, 1000, 100000, 5, 4.31334
3.14124, 1000, 100000, 5, 4.35238
3.14106, 1000, 100000, 5, 4.37428
3.14155, 1000, 100000, 5, 4.46482
3.14109, 1000, 100000, 5, 4.3709
3.14181, 1000, 100000, 5, 4.38274
3.14138, 1000, 100000, 5, 4.35475
